Oregonian ID,Site Name,Address,City,State,Lat,Long,Inspection conducted?,Inspection report available?,Inspection year,Lead present?,Earlier lead discovery reported,Highest lead level detected (ug),Where highest lead level detected?,Lead present outside range?,Notes,Had firing range?,Firing range use,Additional details
394,Lapeer,2140 W Genesee ST,Lapeer,Michigan,43.050454,-83.3302063,Yes,Yes,2014,No,,,,No,,No,,
395,Olympia,3030 McGraw Ave,Detroit,Michigan,42.3543287,-83.1012199,Yes,Yes,2014,No,,,,No,,Yes,Fitness room,
396,Lansing NOSC,1620 E Saginaw St,Lansing,Michigan,42.740272,-84.526822,Yes,Yes,2014,Yes,,"6,000","Vault, vault storage room",Unknown,,Unknown,,
397,Montague,8061 Cook St,Montague,Michigan,43.4064524,-86.3660799,Yes,Yes,2014,Yes,,"11,000",Former firing range floor,Unknown,,Yes,,
1404,East St. Paul,1530 Maryland Ave. East,St. Paul,Minnesota,44.977156,-93.035918,Yes,Yes,2015,Yes,,"4,000",South end of former firing range,No,,Yes,"Storage, maintenance room",
1405,Hibbing,2310 Brooklyn Drive,Hibbing,Minnesota,47.423398,-92.925183,Yes,Yes,2015,Yes,,"5,000",West end of former firing range,Yes,19 ug in stairwell landing,Yes,Storage,
1406,Luverne,309 South Freeman Ave.,Luverne,Minnesota,43.652283,-96.209574,Yes,Yes,2015,Yes,,"12,000",Former firing range,Yes,"2,400 ug on basement storage room",Yes,Storage,
1407,Owatonna,2323 West Bridge St.,Owatonna,Minnesota,44.08427,-93.255381,Yes,Yes,2015,Yes,,"7,600",Former firing range,Yes,Lead on garage floor,Yes,Storage rooms,
1408,St. Paul,600 Cedar St.,St. Paul,Minnesota,44.952479,-93.098428,Yes,Yes,2015,Yes,,"32,000",Former firing range,Yes,"High levels in hallway, parking garage",Yes,Storage rooms,
1409,St. Cloud,1710 8th Street North,St. Cloud,Minnesota,45.565182,-94.177506,Yes,Yes,2015,Yes,,"4,000",Tunnel leading to former firing range,Yes,63 ug in stairwell leading to firing range,Yes,Storage,
1410,West St. Paul,1346 S Robert St. ,St. Paul,Minnesota,44.905519,-93.080032,Yes,Yes,2015,Yes,,"51,000",Face of grill on ductwork in former firing range,Yes,260 ug in stairwell landing,Yes,Storage,
1411,Willmar,611 High Avenue,Willmar,Minnesota,45.127588,-95.036344,Yes,Yes,2015,Yes,,"8,400",Former firing range floor,Yes,32 ug in garage south of old firing range,Yes,Storage,
398,Hawkins Field,364 Shop ST,Jackson,Mississippi,32.3320944,-90.2297437,Yes,Yes,2013,Yes,,92,Converted firing range,No,,Yes,Storage,
399,Tupelo,1955 S Veterans BLVD,Tupelo,Mississippi,34.2280667,-88.685114,No,No,2011,Unknown,Yes,,,Unknown,,Yes,Storage,2011 report found 270 ug on top of the electrical panel by the firing line.
400,Aberdeen,809 Highway 145 N,Aberdeen,Mississippi,33.8255242,-88.5560354,No,No,,Unknown,,,,Unknown,,Unknown,,
401,Amory,1710 HWY 25 N,Amory,Mississippi,33.957524,-88.48972,Yes,Yes,2012,Yes,,"1,710","Garage door surface, old firing range",Unknown,,Yes,,
402,Batesville,705 Keating RD,Batesville,Mississippi,34.3319982,-89.9301619,No,No,,Unknown,,,,Unknown,,Unknown,,
403,Bay Springs,174 Dickie Ware AVE,Bay Springs,Mississippi,31.9906169,-89.2862469,No,No,,Unknown,,,,Unknown,,Unknown,,
404,Booneville,1209 N 2Nd ST,Booneville,Mississippi,34.68031,-88.5604519,No,No,,Unknown,,,,Unknown,,Unknown,,
405,Brandon,300 HWY 468 W,Brandon,Mississippi,32.2600425,-89.9951868,Yes,Yes,2012,Yes,,72,Vault floor,No,,No,,
406,Brookhaven Readiness Center & Fms #3,170 HWY 84 E,Brookhaven,Mississippi,31.5468506,-90.462645,No,No,,Unknown,,,,Unknown,,Unknown,,
407,Bruce,348 S Pontotoc RD.,Bruce,Mississippi,33.987369,-89.3499248,No,No,,Unknown,,,,Unknown,,Unknown,,
408,Calhoun City,459 Veterans AVE,Calhoun City,Mississippi,33.854515,-89.3229518,No,No,,Unknown,,,,Unknown,,Unknown,,
409,Canton,2924 HWY 51 S,Canton,Mississippi,32.568303,-90.0561209,Yes,Yes,2012,Yes,,204,Former firing range,No,,Yes,Storage,
410,Carthage,523 HWY 16 E,Carthage,Mississippi,32.736002,-89.5259628,No,No,,Unknown,,,,Unknown,,Unknown,,
411,Charleston,409 S Cossar AVE,Charleston,Mississippi,34.0020391,-90.0488697,No,No,,Unknown,,,,Unknown,,Unknown,,
412,Clarksdale,924 Ritchie AVE,Clarksdale,Mississippi,34.1938811,-90.5540239,No,No,,Unknown,,,,Unknown,,Unknown,,
413,Cleveland,1004 Charles Capp RD,Cleveland,Mississippi,33.7440023,-90.7248187,No,No,,Unknown,,,,Unknown,,Unknown,,
414,Clinton,1500 E Northside,Clinton,Mississippi,32.3565341,-90.2997206,Yes,Yes,2012,Yes,,139,Floor of old firing range,No,,Yes,Storage,
415,Columbia Readiness Center,1337 Us Highway 98 BYP,Columbia,Mississippi,31.2480321,-89.7958217,No,No,,Unknown,,,,Unknown,,Unknown,,
416,Columbus,111 Fabritek DR,Columbus,Mississippi,33.464429,-88.3866862,No,No,,Unknown,,,,Unknown,,Unknown,,
417,Corinth,2813 South Harper RD,Corinth,Mississippi,34.9099463,-88.549438,No,No,,Unknown,,,,Unknown,,Unknown,,
418,Crystal Springs,609 Jackson St,Crystal Springs,Mississippi,31.9938932,-90.3516322,No,No,,Unknown,,,,Unknown,,Unknown,,
419,De Kalb,14585 HWY 16 W,De Kalb,Mississippi,32.7759688,-88.6553924,No,No,,Unknown,,,,Unknown,,Unknown,,
420,Drew,4127 HWY 49 N,Drew,Mississippi,33.5515357,-91.4538242,No,No,,Unknown,,,,Unknown,,Unknown,,
421,Eupora,604 Roane AVE,Eupora,Mississippi,33.5409977,-89.2775009,No,No,,Unknown,,,,Unknown,,Unknown,,
422,Forest,300 Frontage RD,Forest,Mississippi,32.3647,-89.4779,No,No,,Unknown,,,,Unknown,,Unknown,,
423,Fulton,17299 HWY 25 N,Fulton,Mississippi,34.224027,-88.3931323,No,No,,Unknown,,,,Unknown,,Unknown,,
424,Gloster,329 N Captain Gloster DR,Gloster,Mississippi,31.2004737,-91.0032774,Yes,Yes,2013,Yes,,960,Floor of old firing range,Yes,58 ug on kitchen top cabinet,Yes,,
425,Greenville,322 Airport BLVD,Greenville,Mississippi,33.4811452,-90.999217,No,No,,Unknown,,,,Unknown,,Unknown,,
426,Greneda,1779 Jackson Ave,Grenada,Mississippi,33.7663721,-89.8018083,No,No,,Unknown,,,,Unknown,,Unknown,,
427,Gulfport Readiness Center & Fms #4,415 Hewes AVE,Gulfport,Mississippi,30.3945852,-89.0587766,No,No,,Unknown,,,,Unknown,,Unknown,,
428,Hattiesburg,6450 HWY 49 S,Hattiesburg,Mississippi,31.3561716,-89.3455834,No,No,,Unknown,,,,Unknown,,Unknown,,
429,Hernando,3003 McCracken RD,Hernando,Mississippi,34.8162101,-89.9736609,No,No,,Unknown,,,,Unknown,,Unknown,,
430,Holly Springs,720 MS-4,Holly Springs,Mississippi,34.7737232,-89.427075,No,No,,Unknown,,,,Unknown,,Unknown,,
431,Houston,623 Pearl ST,Houston,Mississippi,33.9027982,-89.0052031,No,No,,Unknown,,,,Unknown,,Unknown,,
432,Indianola,15 Terminal RD ,Indianola,Mississippi,33.4823406,-90.6737038,Yes,Yes,2013,Yes,,502,Wall of weight room (former firing range),Unknown,,Yes,Exercise room,Range closed in 1992 and cleaned.
433,Iuka,901 E Quitman AVE,Iuka,Mississippi,34.8075942,-88.1832276,No,No,,Unknown,,,,Unknown,,Unknown,,
434,Jackson N.W. St.,2497 N W ST,Jackson,Mississippi,31.6359755,-90.5496002,No,No,,Unknown,,,,Unknown,,Unknown,,
435,Jackson Raymond Road Armory,1420 Raymond Rd,Jackson,Mississippi,32.2851342,-90.2508068,No,No,,Unknown,,,,Unknown,,Unknown,,
436,Kiln Readiness Center,4264 Kiln-Delise RD,Kiln,Mississippi,30.4084563,-89.4001014,No,No,,Unknown,,,,Unknown,,Unknown,,
437,Kosciusko,911 Hwy 35 N,Kosciusko,Mississippi,33.0432643,-89.5756885,No,No,,Unknown,,,,Unknown,,Unknown,,
438,Laurel,2126 Ellisville BLVD,Laurel,Mississippi,31.6658768,-89.1555691,No,No,,Unknown,,,,Unknown,,Unknown,,
439,Louisville Armory & Fms #2a,2310 HWY 15 S,Louisville,Mississippi,33.0982633,-89.069937,No,No,,Unknown,,,,Unknown,,Unknown,,
440,Lucedale,323 Cowart ST,Lucedale,Mississippi,30.9102777,-88.5924301,No,No,,Unknown,,,,Unknown,,Unknown,,
441,Lumberton,212 N 1St ST,Lumberton,Mississippi,31.0011413,-89.4491721,No,No,,Unknown,,,,Unknown,,Unknown,,
442,Magee,111 Guard AVE SE,Magee,Mississippi,31.8541055,-89.7180409,No,No,,Unknown,,,,Unknown,,Unknown,,
443,Mccomb,319 West Ave. N,McComb,Mississippi,31.2512727,-90.4677961,Yes,Yes,2013,Yes,,72,Arms vault,No,,Yes,Storage,
444,Mendenhall,1122 Park St.,Mendenhall,Mississippi,31.9684848,-89.8727316,No,No,,Unknown,,,,Unknown,,Unknown,,
445,Meridian,1551 65th AVE S,Meridian,Mississippi,32.347247,-88.7448842,No,No,,Unknown,,,,Unknown,,Unknown,,
446,Monticello Readiness Center,35 Jerry G. McLean RD,Monticello,Mississippi,31.5537807,-90.1073079,No,No,,Unknown,,,,Unknown,,Unknown,,
447,Morton,5177 HWY 80 E,Morton,Mississippi,32.3527425,-89.6478284,No,No,,Unknown,,,,Unknown,,Unknown,,
448,Natchez,349 Liberty RD,Natchez,Mississippi,31.5460638,-91.3696248,No,No,,Unknown,,,,Unknown,,Unknown,,
449,Nettleton,7314 Will Robbins HWY,Nettleton,Mississippi,34.0796038,-88.6221286,Yes,Yes,2014,Yes,,236,Vault floor,Unknown,,Yes,Storage,Samples only taken in weapons vaults and firing range
450,Newton,412 Northside DR,Newton,Mississippi,32.3321537,-89.1539619,No,No,,Unknown,,,,Unknown,,Unknown,,
451,Okolona,214 W Monroe ST,Okolona,Mississippi,34.0016267,-88.7487874,No,No,,Unknown,,,,Unknown,,Unknown,,
452,Oxford,100 Ed Perry Boulevard,Oxford,Mississippi,34.3717231,-89.4987929,No,No,,Unknown,,,,Unknown,,Unknown,,
453,Pascagoula,2802 Shortcut RD,Pascagoula,Mississippi,30.3801271,-88.5347171,No,No,,Unknown,,,,Unknown,,Unknown,,
454,Philadelphia,911 Herman Alford Memorial HWY,Philadelphia,Mississippi,32.7987,-89.109,No,No,,Unknown,,,,Unknown,,Unknown,,
455,Picayune,1251B HWY 11 S,Picayune,Mississippi,30.5388313,-89.6721382,No,No,,Unknown,,,,Unknown,,Unknown,,
456,Pontotoc,1743 HWY 15 N,Pontotoc,Mississippi,34.2739723,-89.0237116,No,No,,Unknown,,,,Unknown,,Unknown,,
457,Poplarville Readiness Center,100 Rodeo ST,Poplarville,Mississippi,30.8361942,-89.5462479,No,No,,Unknown,,,,Unknown,,Unknown,,
458,Purvis,115 Baxterville RD,Purvis,Mississippi,31.1421584,-89.4151693,No,No,,Unknown,,,,Unknown,,Unknown,,
459,Quitman,642 S Archusa Avesa,Quitman,Mississippi,32.0314682,-88.7279652,No,No,,Unknown,,,,Unknown,,Unknown,,
460,Richton,801 Elm AVE,Richton,Mississippi,31.3503342,-88.9456589,No,No,,Unknown,,,,Unknown,,Unknown,,
461,Ripley Armory & Fms #1a,750 S Line ST,Ripley,Mississippi,34.7201783,-88.9567321,No,No,,Unknown,,,,Unknown,,Unknown,,
462,Rolling Fork,19719 HWY 61 S,Rolling Fork,Mississippi,32.9020162,-90.8731612,No,No,,Unknown,,,,Unknown,,Unknown,,
463,Senatobia Armory & Fms #5,400 Scott RD,Senatobia,Mississippi,34.6165824,-89.9552992,No,No,,Unknown,,,,Unknown,,Unknown,,
464,South Gate Armory,471 Southgate RD,Hattiesburg,Mississippi,31.187774,-89.2367651,No,No,,Unknown,,,,Unknown,,Unknown,,
465,Southaven Wm,385 Stateline Rd W,Southaven,Mississippi,34.99,-89.995396,No,No,,Unknown,,,,Unknown,,Unknown,,
466,St. Martin Readiness Center,7105 Mccann RD,St. Martin,Mississippi,30.444865,-88.8615,No,No,,Unknown,,,,Unknown,,Unknown,,
467,Starkville,1776 Minuteman Lane,Starkville,Mississippi,33.4503998,-88.8183872,No,No,,Unknown,,,,Unknown,,Unknown,,
468,Tago,1410 Riverside Drive,Jackson,Mississippi,32.324014,-90.1665047,No,No,,Unknown,,,,Unknown,,Unknown,,
469,Taylorsville,249 Wilkesboro RD,Taylorsville,Mississippi,35.9269674,-81.1777578,No,No,,Unknown,,,,Unknown,,Unknown,,
470,Tylertown,908 Armory Rd,Tylertown,Mississippi,31.1075,-90.143997,No,No,,Unknown,,,,Unknown,,Unknown,,
471,Vicksburg Station,1364 Armory Road,Vicksburg,Mississippi,32.355444,-90.64366,Yes,Yes,2012,Yes,,"3,360",Floor outside the vault,Unknown,,Yes,,Inspection quotes person at armory saying firing range never used.
472,Water Valley,1001 Community Park Dr,Water Valley,Mississippi,34.1605868,-89.6323957,No,No,,Unknown,,,,Unknown,,Unknown,,
473,Waynesboro,262 S Liberty ST,Waynesboro,Mississippi,33.0803062,-82.0103992,No,No,,Unknown,,,,Unknown,,Unknown,,
474,West Point,2406 King William AVE,West Point,Mississippi,33.3149457,-90.7429783,No,No,,Unknown,,,,Unknown,,Unknown,,
475,Wiggins Readiness Center,Old 49,Wiggins,Mississippi,30.831928,-89.1294359,No,No,,Unknown,,,,Unknown,,Unknown,,
476,Winona,22 Industrial Park Blvd,Winona,Mississippi,33.4810751,-89.7202664,No,No,,Unknown,,,,Unknown,,Unknown,,
477,Yazoo City,2201 Gordon Ave,Yazoo City,Mississippi,32.878307,-90.403141,Yes,Yes,2012,Yes,,30,Vault floor,No,,No,,
1402,Joplin,2000 W. 32nd St.,Joplin,Missouri,37.05494,-94.537099,Yes,Yes,2015,No,,,,No,,Yes,,
478,Pierce City,104 E Main St,Pierce City,Missouri,36.9451323,-94.0027416,Yes,Yes,2015,Yes,,102,Drill floor,Yes,,Yes,,"All armories were cleaned following the test results, Maj. Sandra Stover said."
479,Rolla,201 Fairgrounds RD,Rolla,Missouri,37.946055,-91.7873491,Yes,Yes,2014,Yes,,105,Gymnasium window,Yes,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
480,Festus,2740 State Highway P,Festus,Missouri,38.2171917,-90.4462116,Yes,Yes,2015,Yes,,110,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
481,Moberly,310 E Mckinsey ST,Moberly,Missouri,39.4094103,-92.4338043,Yes,Yes,2014,Yes,,113,Drill floor,Yes,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
482,Carthage,1800 Richard Webster DR,Carthage,Missouri,37.1726669,-94.341736,Yes,Yes,2015,Yes,,122,Locker in former firing range,No,,Yes,Lockers,"Samples only taken in weapons vaults and former range. All armories were cleaned following the test results, Maj. Sandra Stover said."
483,Mexico,917 W Curtis ST,Mexico,Missouri,39.1767306,-91.892978,Yes,Yes,2014,Yes,,152,Locker room,Unknown,,Yes,,"All armories were cleaned following the test results, Maj. Sandra Stover said."
484,Warrenton,1 Armory Rd,Warrenton,Missouri,38.8208667,-91.1359862,Yes,Yes,2015,Yes,,155,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
485,Farmington,1210 Morris ST,Farmington,Missouri,37.7906232,-90.4111595,Yes,Yes,2015,Yes,,165,Drill floor,Yes,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
486,Anderson,710 Anderson ST,Anderson,Missouri,36.6451509,-94.4534741,Yes,Yes,2015,Yes,,206,Yellow cabinet in former firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
487,Doniphan,401 Walnut ST,Doniphan,Missouri,36.619823,-90.8240777,Yes,Yes,2015,Yes,,214,Atop vending machine on drill floor,Unknown,,Unknown,,"All armories were cleaned following the test results, Maj. Sandra Stover said."
488,Cape Girardeau,2626 Independence,Cape Girardeau,Missouri,37.3075621,-89.5593463,Yes,Yes,2015,Yes,,226,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
489,Perryville,905 S Kings HWY,Perryville,Missouri,37.7225,-89.8493,Yes,Yes,2015,Yes,,276,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
490,DeSoto,1555 Veterans Dr.,DeSoto,Missouri,38.120118,-90.559247,Yes,Yes,2015,Yes,,278,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
491,Nevada,1400 W Cherry ST,Nevada,Missouri,37.838693,-94.3743102,Yes,Yes,2015,Yes,,408,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
492,Albany,411 N College AVE,Albany,Missouri,40.250026,-94.3254621,Yes,Yes,2014,Yes,,477,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
493,Lamar,106 Broadway,Lamar,Missouri,37.5075922,-94.2752971,Yes,Yes,2015,Yes,,779,Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
494,Fredericktown,104 Armory ST,Fredericktown,Missouri,37.5584287,-90.3056654,Yes,Yes,2015,Yes,,883,Drill floor,Yes,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
495,Portageville,400 W 10th ST,Portageville,Missouri,36.4334821,-89.7064925,Yes,Yes,2015,Yes,,"1,186",Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
496,Kennett,1450 N By-Pass,Kennett,Missouri,36.2512531,-90.0386245,Yes,Yes,2015,Yes,,"1,658",Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
497,Jackson,224 W Park ST,Jackson,Missouri,37.3880066,-89.6683452,Yes,Yes,2015,Yes,,"2,351",Converted firing range,No,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
498,Clinton,810 Marigold state route,Clinton,Missouri,38.3624516,-93.7898095,Yes,Yes,2014,Yes,,"3,283",Converted firing range,Unknown,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
499,West Plains,1315 Webster Ave,West Plains,Missouri,36.7295874,-91.865388,Yes,Yes,2015,Yes,,"7,995",Converted firing range,Yes,285 ug on basement steps,Yes,Converted,Still requires cleanup work.
500,Hannibal,561 US HWY 61 S,Hannibal,Missouri,39.7026523,-91.3878393,Yes,Yes,2014,Yes,,"18,318",Kitchen floor,Yes,,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
501,Sikeston,300 S Main ST,Sikeston,Missouri,36.8770968,-89.5792909,Yes,Yes,2015,Yes,,"30,636",Converted firing range,Yes,92 ug on drill floor,Yes,Converted,"All armories were cleaned following the test results, Maj. Sandra Stover said."
502,St. Clair,375 N Commercial Ave,St. Clair,Missouri,38.3509075,-90.9830132,Yes,Yes,2015,Yes,,"193,182",Mess cage on back side of gypsum board ceiling,Yes,501 ug on cabinet on drill floor,Yes,"Supply cages, storage",Still requires cleanup work.
503,Chillicothe,1500 Washington ST,Chillicothe,Missouri,39.8024993,-93.5537928,Yes,Yes,2014,No,,,,No,,Yes,Converted,
504,Dexter,105 E N Main ST,Dexter,Missouri,36.7948501,-89.9556309,Yes,Yes,2015,No,,,,No,,Yes,,
505,Independence,2323 S Crysler,Independence,Missouri,39.0782495,-94.4315634,Yes,Yes,2014,No,,,,No,,Yes,Converted,
506,Kansas City,7600 Ozark RD,Kansas City,Missouri,39.0401674,-94.4971653,Yes,Yes,2014,No,,,,No,,Yes,,
507,Marshall,475 S Davis ST,Marshall,Missouri,39.1170037,-93.210922,Yes,Yes,2014,No,,,,No,,Yes,Converted,
508,Maryville,1407 N Country Club DR,Maryville,Missouri,40.3578686,-94.8909089,Yes,Yes,2014,No,,,,No,,Yes,,
509,Richmond,860 E Lexington,Richmond,Missouri,39.2743294,-93.9643151,Yes,Yes,2014,No,,,,No,,Yes,Converted,
510,Warrensburg,201 E Gay ST,Warrensburg,Missouri,38.7660555,-93.7375468,Yes,Yes,2014,No,,,,No,,Yes,Converted,
1358,Lewistown,863 Airport Rd,Lewistown,Montana,47.047347,-109.4521952,Yes,Yes,2015,Yes,,180,"Throughout armory -- office, drill hall, indoor range, library",Yes,120 ug on floor of former kitchen,Yes,,"Maj. Chris Lende: ""Although no full abatement has been completed since the November sampling, we are actively seeking additional environmental funds to continue abatement to meet today’s standards. The indoor ranges in those locations are currently locked and are not used for training."""
1359,Sidney,2190 W Holly St,Sidney,Montana,47.7181071,-104.1848242,Yes,Yes,2015,Yes,,270,"Furnace room, mechanical room, indoor range",Yes,"Trace amounts on file cabinet, in janitor's closet",Yes,,"Maj. Chris Lende: ""Although no full abatement has been completed since the November sampling, we are actively seeking additional environmental funds to continue abatement to meet today’s standards. The indoor ranges in those locations are currently locked and are not used for training."""
1360,Great Falls,401 63rd Street South,Great Falls,Montana,47.501879,-111.2040712,Yes,Yes,2015,Yes,,51,"Hallway outside indoor range, indoor range",Yes,33 ug on kitchen floor,Yes,,"Maj. Chris Lende: ""Although no full abatement has been completed since the November sampling, we are actively seeking additional environmental funds to continue abatement to meet today’s standards. The indoor ranges in those locations are currently locked and are not used for training."""
1361,Hamilton,910 W Main St,Hamilton,Montana,46.2466634,-114.1680804,Yes,Yes,2015,Yes,,880,"Indoor firing range, library floor",Yes,6 to 35 ug on drill hall floor,Yes,,"Maj. Chris Lende: ""Although no full abatement has been completed since the November sampling, we are actively seeking additional environmental funds to continue abatement to meet today’s standards. The indoor ranges in those locations are currently locked and are not used for training."""
1362,Kalispell,2989 Highway 93 North,Kalispell,Montana,48.2563912,-114.3264292,Yes,Yes,2015,Yes,,430,"Bullet trap in firing range, hallway outside range entrance",Yes,"Trace amounts kitchen floor, drill hall",Yes,,"Maj. Chris Lende: ""Although no full abatement has been completed since the November sampling, we are actively seeking additional environmental funds to continue abatement to meet today’s standards. The indoor ranges in those locations are currently locked and are not used for training."""
1363,Malta,1008 US-191,Malta,Montana,48.347865,-107.876823,Yes,Yes,2015,Yes,,25,Former firing range wall,Yes,18 ug supply room floor; 14 ug supply room locker top; 11 readiness office file cabinet,Yes,,"No detections > 40 ug. Maj. Chris Lende: ""Although no full abatement has been completed since the November sampling, we are actively seeking additional environmental funds to continue abatement to meet today’s standards. The indoor ranges in those locations are currently locked and are not used for training."""
